29776,الفرنسيين بيعتمدوا على الطاقة النووية
29777,في توفير الجزء الأكبر من احتياجاتهم
29778,من الطاقة
29779,وفي نفس الوقت الفرنسيين بيخططوا
29780,على المدى الطويل إنهم يبيعوا الهيدروجين
29781,المصنوع من الطاقة النووية لألمانيا
29782,الألمان واقفين عليها حالياً طوابير
29783,أهميتهم هتقل في السوق
29784,أصل إيه اللي هيخلي الألمان يشتروا غاز
29785,مسال ويستخدموا المحطات الفرنسية في
29786,تحويله لغاز طبيعي في حين إنهم يقدروا
29787,يشتروا غاز طبيعي على طول من إسبانيا
29788,عن طريق ميد كات
29789,من الآخر كدا فرنسا معارضة الخط دا
29790,علشان ألمانيا تفضل محتاجة ليها
29791,المهم مشروع خط ميد كات فضل يحصل
29792,فيه أخد ورد
29793,في اليوم دا الفرنسيين أدوا للألمان ألم كبير
29794,اللي حصل بالضبط هو إن فرنسا وإسبانيا
29795,والبرتغال اتفقوا على تأسيس خط بديل
29796,الخط دا هيمتد من برشلونة في إسبانيا لحد
29797,مارسيليا في فرنسا
29798,الخط دا على عكس خط ميد كات
29799,هيمر تحت الماية وهينقل الهيدروجين الأخضر
29800,ولكنهم قالوا إنهم ممكن بشكل مبدئي ينقلوا
29801,من خلاله غاز طبيعي لحد ما أزمة
29802,الطاقة الأوروبية تتحل
29803,وبكدا نقدر نقول إن مشروع ميد كات
29804,انتهى للأبد
29805,وفرنسا وإسبانيا والبرتغال أخدوا القرار دا
29806,بدون ما يبلغوا الألمان
29807,ودا طبعاً مزعل جداً ألمانيا
29808,لكن الفرنسيين على الناحية التانية همّ كمان
29809,مش مبسوطين من الألمان
29810,ودا لأسباب كتيرة الحقيقة
29811,يمكن أبرزها الإنفاق الدفاعي بتاع ألمانيا
29812,في بداية يونيو اللي فات البرلمان الألماني
29813,لتحديث الجيش الألماني
29814,الخطة دي المستشار الألماني كان
29815,اقترحها في نهاية فبراير اللي فات بعد
29816,فجأة الألمان فتحوا خزاينهم وبقى عندهم
29817,رغبة شديدة في تطوير قواتهم المسلحة
29818,ودا بعدما الحرب الروسية الأوكرانية
29819,عملت حالة من الرعب في القارة
29820,المهم الجزء الأكبر من الفلوس دي الألمان
29821,ماكرون مش عاجبه الكلام دا بقى
29822,وشايف إن ألمانيا المفروض إنها تعتمد
29823,على أسلحة أوروبية علشان أمن القارة
29824,ما يبقاش معتمد على الولايات المتحدة
29825,يعني مثلاً بدل ما تروح تشتري
29826,يبصوا على مقاتلات أوروبية زي الرافال
29827,والـ يوروفايتر تايفون
29828,وقبل ما الفرنسيين يفوقوا من تبعات
29829,الحركة دي
29830,الألمان أدوهم صدمة أقوى في
29831,منتصف أكتوبر
29832,بزعامة ألمانيا أعلنوا عن تأسيس درع
29833,دفاع جوي صاروخي مشترك في إطار
29834,مشروع سموه
29835,مبادرة درع السماء الأوروبية
29836,وبلجيكا وهولندا والنرويج وفنلندا وبلغاريا
29837,ورومانيا والتشيك وإستونيا ولاتيفيا وليتوانيا
29838,سلوفاكيا
29839,سلوفينيا والمجر
29840,طب فين فرنسا 
29841,باختصار الفرنسيين رفضوا يدخلوا
29842,في المبادرة دي
29843,لأن الألمان بيخططوا إن الدرع الصاروخي دا
29844,يعتمد على أنظمة دفاع جوي أمريكية
29845,وإسرائيلية وألمانية
29846,من المفترض إن نظام الدفاع الجوي الأوروبي
29847,المشترك اللي الألمان بيحاولوا ينفذوه
29848,يبقى متعدد الطبقات
29849,دفاع جوي
29850,نظام الدفاع الجوي الصاروخي الألماني
29851,قصير المدى آيريس تي
29852,ونظام الدفاع الجوي الصاروخي الأمريكي
29853,متوسط المدى باتريوت
29854,بوينج الأمريكية بالتعاون مع شركة
29855,صناعات الفضاء الإسرائيلية
29856,وهنا الفرنسيين برضو عندهم نفس الاعتراض
29857,ليه تروحوا تشتروا من برا أوروبا
29858,ما إحنا عندنا هنا في أوروبا نظام
29859,الدفاع الجوي الصاروخي سامب-تي
29860,المعروف باسم مامبا
29861,واللي تم تطويره من خلال فرنسا وإيطاليا
29862,من الآخر كدا الفرنسيين بيقولوا إن الاعتماد
29863,على أسلحة وأنظمة دفاعية أوروبية
29864,هو أفضل طريقة لضمان سيادة أوروبا
29865,بعيداً بقى عن أمريكا أو أي دولة تانية
29866,من خارج القارة
29867,الألمان على الناحية التانية شايفين كلام فرنسا
29868,عن السيادة الأوروبية في السياق دا نصب
29869,ومجرد محاولة يائسة من الفرنسيين
29870,علشان يستفيدوا من الإنفاق الدفاعي الضخم
29871,في أوروبا خلال السنين الجاية
29872,ودا ببساطة لإن فرنسا هي صاحبة أكبر
29873,وأضخم صناعة دفاعية في أوروبا
29874,وعندها شركات كبيرة في المجال دا زي
29875,داسو آفييشن ومجموعة تاليس
29876,ويهمها إن الشركات دي تبيع وتدخل
29877,للبلد مليارات
29878,وبالتالي الأوروبيين لو قرروا يشتروا
29879,سلاح أوروبي
29880,فالجزء الأكبر من المليارات اللي هتتصرف
29881,هيقع في جيب الفرنسيين
29882,ودا شيء الألمان حريصين على عدم
29883,حصوله أبداً
29884,رغم غضب الفرنسيين
29885,وفي الحقيقة صعب جداً تحدد إذا كانت
29886,ألمانيا قاصدة تغضب فرنسا
29887,وللا الفرنسيين همّ اللي حظهم وحش
29888,مع الألمان
29889,خصوصاً وإن الخلافات في الفترة الأخيرة
29890,بين البلدين كبيرة وعميقة
29891,وتخص ملفات كتير
29892,يعني لو سبنا ملف الدفاع وبصينا
29893,على ملف الطاقة هنلاقي فيه عركة كبيرة
29894,بين البلدين بقى لها أكتر من شهر بسبب
29895,الخطة اللي الألمان ناويين من خلالها
29896,ينقذوا اقتصادهم من تبعات أزمة الطاقة
29897,هدفها حماية الصناعة والمستهلكين في ألمانيا
29898,من ارتفاع أسعار الطاقة
29899,الفرنسيين كارهين الخطة الألمانية
29900,لإنها بتخفض التكاليف على الشركات الألمانية
29901,وبكدا بتدي ميزة تنافسية كبيرة للشركات
29902,الألمانية على حساب الشركات الفرنسية
29903,خصوصاً وإن الحكومة الفرنسية
29904,ما عندهاش القدرة إنها تدعم الشركات
29905,والمستهلكين الفرنسيين بالمبلغ الضخم دا
29906,اللي ألمانيا ناوية تصرفه
29907,اللي ضايق الفرنسيين أكتر بقى هو إن الألمان
29908,ما قالوش ليهم على الخطة قبل ما يعلنوها
29909,الحكومة الفرنسية عرفت بالخطة
29910,من وسائل الإعلام أول ما تم الإعلان عنها
29911,ودا على الرغم من إن مسؤولين ألمان
29912,زاروا قصر الإليزيه قبل أيام من الإعلان
29913,عن الخطة
29914,حركة زي دي كان صعب جداً تحصل
29915,في عهد المستشارة الألمانية السابقة
29916,أنجيلا ميركل
29917,لأن بحسب مسؤولين فرنسيين لما ميركل
29918,كانت في السلطة كانت علاقتها ممتازة
29919,بماكرون
29920,لدرجة إنهم كانوا بيتواصلوا مع بعض يومياً
29921,بالرسائل النصية
29922,دا ما بيحصلش حالياً مع شولتس
29923,اللي واضح جداً إنه مش بيطيق ماكرون
29924,المهم ماكرون اللي كان زعلان من
29925,الخطة الألمانية هاجم شولتس بشكل غير
29926,الأوروبية في بروكسل
29927,وقال ما أعتقدش إنه من مصلحة ألمانيا
29928,أو أوروبا إن ألمانيا تعزل نفسها
29929,شولتس ما سكتش ورد عليه وقال
29930,على فكرة بقى
29931,ألمانيا عندها القدرة إنها تتحمل تكلفة
29932,خطة المساعدات الضخمة اللي بقيمة
29933,عندها انضباط مالي
29934,وهنا ضروري تفهم معنى الكلام
29935,المستشار الألماني بيلقح على فرنسا
29936,ودا بسبب افتقارها للانضباط المالي ووصول
29937,المحلي الإجمالي
29938,ودا مخليها مش قادرة تصرف زي الألمان
29939,الفرنسيين بيشجبوا والألمان ماشيين
29940,في طريقهم ورافعين شعار لا أبالي
29941,والمستشار الألماني متعمد يتجاهل
29942,الرئيس الفرنسي في كل الخطوات المهمة
29943,اللي بتاخدها بلده
29944,ودا استخفاف واضح بفرنسا صاحبة
29945,تاني أكبر اقتصاد في الاتحاد الأوروبي
29946,بعد ألمانيا
29947,وآخر مظاهر التجاهل الألماني لفرنسا
29948,نقدر نلاحظه في الزيارة المثيرة للجدل
29949,بتاعة الصين
29950,المستشار الألماني من المفترض إنه هيزور
29951,الصين في بداية نوفمبر وتحديداً
29952,شولتس رايح الصين وهياخد معاه وفد ضخم
29953,من كبار رجال الأعمال في ألمانيا
29954,من ضمنهم الرؤساء التنفيذيين لشركات
29955,زي دويتشه بنك وآديداس وسيمنز
29956,بيونتك
29957,فولكس فاجن
29958,باير
29959,بي إم دبليو وباسف وميرك
29960,ليلة كبيرة يعني
29961,المهم الصين هي أكبر شريك تجاري لألمانيا
29962,وشولتس رايح هناك علشان يعزز
29963,العلاقات الاقتصادية بين البلدين
29964,ويحصل على مساعدة بكين في تنويع
29965,سلاسل الإمداد اللي ألمانيا بتعتمد عليها
29966,ماكرون بقى زعلان من الزيارة دي
29967,وكان متوقع إن المستشار الألماني
29968,ياخده معاه ويسافروا سوا ويتفقوا سوا
29969,مع الصينيين اتفاقات بتضمن تعزيز مصالح
29970,ألمانيا وفرنسا في نفس الوقت
29971,خصوصاً وإن ماكرون عمل الحركة دي
29972,قبل كدا مع ألمانيا
29973,شي جين بينغ زار باريس
29974,ماكرون بعت للمستشارة الألمانية السابقة
29975,أنجيلا ميركل والرئيس السابق للمفوضية
29976,الأوروبية جان كلود يونكر ييجوا باريس
29977,شولتس بقى الكلام دا مش فارق معاه
29978,هو واضح إنه ما بيحبش ماكرون
29979,يعني غير إنه أصلاً ما عرضش على
29980,الرئيس الفرنسي إنه يسافر معاه الصين
29981, فهو اختار توقيت لزيارة الصين
29982,الفرنسيين مش حابينه
29983,زيارة المستشار الألماني للصين هتكون
29984,بعد أيام قليلة من فوز الرئيس الصيني
29985,بولاية تالتة كرئيس للحزب الشيوعي
29986,الحاكم وبالتبعية كرئيس للصين
29987,ودا خرق واضح للتقاليد المستمرة
29988,من عقود في الصين
29989,علشان كدا الفرنسيين شايفين إن دا وقت
29990,محرج لزيارة الصين وهيبان كأنه دعم
29991,أوروبي للرئيس الصيني واعتراف سريع بيه
29992,لكن برضو للمرة الألف ألمانيا لا تأبه
29993,برأي فرنسا وماشية في طريقها ورافعة شعار
29994,لا أبالي
29995,مع بعض في باريس في اجتماع اتجهز له
29996,بسرعة
29997,ما حدش يعرف بالضبط إيه اللي دار
29998,في الاجتماع دا بس اللي حصل
29999,بعده له دلالات مهمة
30000,في العادة بعد لقاءات على المستوى دا
30001,بيتعمل مؤتمر صحفي الزعيمين بيتكلموا فيه
30002,قدام الصحفيين ولكن دا ما حصلش بعد
30003,اجتماع ماكرون وشولتس الأخير
30004,رغم إن المستشار الألماني كان رايح
30005,باريس ومعاه وفد كبير من الصحفيين
30006,الفرنسيين لغوا المؤتمر علشان يهينوا شولتس
30007,لإن ماكرون غالباً ما أخدش منه عقاد نافع
30008,وفي النهاية يبقى الوضع كما هو عليه
30009,صراع ألماني فرنسي في وقت حساس جداً
30010,بالنسبة لأوروبا
30011,بس يا سيدي
30012,لحد هنا أنا خلصت كلامي
30013,وكالعادة في نهاية كل حلقة
30014,عندي سؤال لحضراتكم
30015,برأيك مين هو الخاسر الأكبر من التوتر
30016,الحاصل في العلاقات بين البلدين أو مين
30017,اللي محتاج التاني أكتر
30018,ألمانيا وللا فرنسا 
30019,هتابع إجاباتكم في التعليقات
30020,وفي النهاية يا ريت لو عجبتك الحلقة دي
30021,وحابب تشوفنا تاني
30022,اشترك في القناة
30023,واستنانا في حلقات جديدة بإذن الله
30024,أنت راجل مديون ومش لاقي تاكل 
30025,ومعكش أي فلوس تسدد بها التزاماتك 
30026,وحالتك بالبلا
30027,علشان تحل كل المشاكل دي
30028,ولكن في واقع الأمر أنت كل اللي بتملكه
30029,وما عندكش فكرة حتجيب المبلغ
30030,اللي أنت محتاجه منين 
30031,المهم وأنت قاعد على طربيزة السفرة 
30032,وحاطط إيدك على خدك مش عارف هتعمل إيه
30033,جه ابنك الصغير اللي عنده خمس سنين 
30034,واللي كان صعبان عليه حالك
30035,وقال لك يا بابا أنا عندي حل
30036,المكتوب على الورقة
30037,بحيث تبقى الورقة مكتوب عليها في النهاية 
30038,وبعدين قام يديك الورقة وقال لك بكل براءة 
30039,تاخد الورقة من الولد وأنت مذهول
30040,وبتحاول تستوعب اللي حصل
30041,بسبب فكرته اللي تبدو للوهلة الأولى فكرة هبلة جداً
30042,لإن ﻿أولاً ما فيش حد هيعامل الورقة دي 
30043, لمجرد إنه مكتوب عليها الرقم دا 
30044,وبالتالي ما حدش هياخدها منه
30045,ثانياً بقى ما فيش أصلاً 
30046,ورقة في الدنيا كلها بالقيمة دي 
30047,فئات العملة الأمريكية الورقية 
30048,هم سبع فئات 
30049,وعلى هذا الأساس أنت كحد كبير ومتعلم 
30050,شايف إن الفكرة بتاعت الولد فكرة غبية جداً 
30051,وهنا خليني أقول لك إنك ظلمت الولد 
30052,ولازم تبوس رأسه
30053,لإن الفكرة اللي هو فكر فيها دي 
30054,واللي أنت شايفها هبلة هي نفس الفكرة
30055,اللي بيفكر فيها النهار دا 
30056,مجموعة من أذكى العقول الاقتصادية في العالم 
30057,من ضمنهم ناس معها نوبل
30058,واحتمال نشوف رئيس أقوى دولة في العالم 
30059,بينفذها خلال الفترة الجاية
30060,شايفين الكوين أو العملة المعدنية دي 
30061,أمريكا ممكن خلال الأيام الجاية تعمل واحدة شبهها 
30062,وتكتب عليها واحد تريليون دولار 
30063,وبعدين تستخدمها في إنها تسدد ديونها
30064, لدول زي الصين واليابان والسعودية
30065, وأي حد له فلوس عندها 
30066,من خلال استغلال ثغرة خطيرة جداً في أحد القوانين
30067,التريليون دولار دا جه منين  
30068,جه من الهوا حرفياً
30069,بعضكم دالوقت ممكن يتخيل إن أنا بهزر أو بحور 
30070,أو على الأقل 
30071,الموضوع مستحيل يكون بالشكل الساذج 
30072,اللي أنا شرحته دا
30073,بس أنا في الحقيقة بتكلم بجد 
30074,والموضوع هيتم زي ما أنا شرحته بالضبط 
30075,علشان ما أطولش عليكم 
30076,خلونا نبدأ الحلقة وندردش مع بعض 
30077,حوالين الفكرة المجنونة دي 
30078,واللي هنعرف إزاي وليه 
30079,ممكن تكون واقع خلال الأيام الجاية 
30080,مش عارف تفتكروني وللا لأ
30081, بس أنا أشرف إبراهيم 
30082,دا المخبر الاقتصادي+
30083,الشعب الأمريكي
30084, كانت أنظاره متجهة ناحية البيت الأبيض
30085,واللي كان بيحصل فيه اجتماع مهم جداً 
30086,بين الرئيس الأمريكي جو بايدن 
30087,ورئيس مجلس النواب الأمريكي 
30088,اللي بيسيطر عليه الجمهوريين كيفن مكارثي
30089,علشان يشوفوا حل لخناقة ما بينهم 
30090,مستمرة بقى لها مدة 
30091,وممكن لو استمرت لفترة طويلة 
30092,تتسبب في دخول الاقتصاد الأمريكي في أزمة كبيرة
30093,باختصار بايدن كان بيحاول في الاجتماع دا 
30094,يقنع مكارثي إنه يبطل عناد هو وزمايله 
30095,في الحزب الجمهوري 
30096,سقف الديون زي ما أنتم عارفين 
30097,هو الحد الأقصى للديون
30098,اللي الحكومة الأمريكية تقدر تقترضها
30099,النهار دا القانون بيقول
30100, إن الحد الأقصى للديون الحكومية في أمريكا
30101,والمشكلة بقى اللي بتواجه الرئيس الأمريكي حالياً
30102, هي إن خلاص ديون أمريكا وصلت للرقم دا
30103,ودا معناه إن الحكومة 
30104,ما تقدرش تستلف دولار واحد زيادة 
30105,والقصة دي أنا كنت شرحتها باستفاضة 
30106,في حلقة أمريكا تريد دولارات 
30107,اللي لازم تشوفوها لو عاوزين تفهموا
30108,القصة بتاعة سقف الديون في أمريكا
30109,المهم 
30110,الحكومة الأمريكية ما تقدرش تعيش 
30111,من غير الاقتراض 
30112,إحنا عندنا عجز كبير في الميزانية الفدرالية
30113, لإن الإيرادات أقل من المصروفات
30114,والسبيل الوحيد لسد العجز دا 
30115,هو الاقتراض
30116,أو تقليل الإنفاق بشكل عنيف
30117,والخيار الأخير بتاع تقليل الإنفاق دا 
30118,مش أكتر من خيار نظري
30119, لإننا بنتكلم على عجز تريليوني
30120,ومن المستحيل عملياً 
30121,إن الحكومة تقدر تخفض إنفاقها بالحجم الضخم دا 
30122,ومن هنا الاقتراض بيظهر باعتباره الخيار الأمثل 
30123,والأكثر واقعية بالنسبة للحكومة الأمريكية
30124,وأكتر ناس فاهمة وعارفة دا 
30125,هم الجمهوريين خصوم بايدن 
30126,اللي كسبوا أغلبية مجلس النواب 
30127,في الانتخابات النصفية 
30128,الجمهوريين فاهمين إن الحكومة الأمريكية
30129, لازم ترفع سقف الدين 
30130,يعني لازم ترفعه 
30131,كدا كدا هيترفع 
30132,ما فيش مفر
30133,وهم فعلياً ما عندهمش مشكلة 
30134,في إنهم يسمحوا لبايدن أنه يرفعه 
30135,ولكن بشرط واحد
30136,هو إن الرئيس الأمريكي وحزبه الديمقراطي 
30137,يوافقوا على عمل تخفيضات كبيرة 
30138,في الإنفاق الحكومي
30139,ودا الشرط اللي الديمقراطيين مش موافقين عليه 
30140,لحد دالوقت
30141,وبايدن راكب دماغه وبيقول سقف الديون لازم يترفع 
30142,بدون أي شروط
30143,طبعاً اللي بيحصل بين الطرفين دا 
30144,الناس اللي متابعة منكم المشهد السياسي في أمريكا 
30145,مش هتستغربوا أبداً
30146,لإن دي باختصار مجرد لعبة 
30147,من ألاعيب السياسة في واشنطن 
30148,الطرفين بيحاولوا يتذاكوا على بعض
30149, بحيث طرف فيهم يضرب شعبية التاني
30150,عند الشعب الأمريكي
30151, ويكسب بونت على حسابه 
30152,ودا تقدر تلاحظه بسهولة 
30153,لما تبص على تفاصيل الخناقة
30154,يعني مثلاً الديمقراطيين دالوقت 
30155,بيرموا الكرة في ملعب الجمهوريين 
30156,وبيقولوا لهم اطلعوا قولوا للشعب الأمريكي 
30157,أنتو عاوزين تخفضوا الإنفاق الحكومي إزاي 
30158,يعني هتقللوا ميزانية الرعاية الصحية 
30159,وللا ميزانية الضمان الاجتماعي 
30160,وللا ميزانية التعليم ولا ميزانية الجيش 
30161,وللا إيه بالضبط 
30162,طبعاً الهدف من ورا الطلب دا واضح جداً 
30163,هو ضرب الجمهوريين
30164, لإن فعلياً خفض الإنفاق في أي بند من البنود دي
30165,هو إجراء ما لوش أي شعبية 
30166,دا بالعكس حيزعل الأمريكيين
30167,وطبعاً الجمهوريين فاهمين دا لأنهم مش تلامذة 
30168,علشان كدا بيقول الديمقراطيين 
30169,إن التخفيضات غير محددة 
30170,أنتو توافقوا الأول على خفض الإنفاق الحكومي 
30171,بشكل عام برقم معين
30172,وبعدين نبقى نقعد نتفق الرقم دا هيتم تخفيضه 
30173,من أي بند من بنود الميزانية 
30174,يعني ببساطة كدا الطرفين قاعدين بيلاعبوا بعض
30175,لكن اللعبة اللي بيلعبوها دي لعبة خطرة جداً جداً 
30176,وممكن لو طولت وخرجت عن نطاق السيطرة 
30177,الاقتصاد الأمريكي يدخل في أزمة 
30178,وزيرة الخزانة الأمريكية جانت يلن
30179,بعتت رسالة لرئيس مجلس النواب كيفن مكارثي 
30180,بلغته فيها إن الدين العام الأمريكي 
30181,خلاص هيوصل للحد القانوني بتاعه 
30182,بعدها الوزارة مش هتقدر تستلف تاني
30183,طب الحكومة هتمول العجز بتاعها إزاي دالوقت 
30184,الوزيرة قالت في الخطاب 
30185,إن الوزارة هتبدأ تنفذ بعض الإجراءات الاستثنائية 
30186,اللي هتوفر لها شوية فلوس 
30187,لكن الفلوس دي مش هتحل المشكلة 
30188,هي بس حتكسبها شوية وقت 
30189,لحد ما سقف الديون يترفع
30190,يلن قالت في الرسالة لمكارثي
30191, إن سقف الديون لو ما ترفعش 
30192,والحكومة فشلت في تمويل التزاماتها 
30193,اللي أهمها طبعاً خدمة الديون السيادية للبلد 
30194,فالاقتصاد الأمريكي هيعاني من أضرار 
30195,يصعب إصلاحها بعد كدا 
30196,ومستويات معيشة الأمريكيين هتسوء
30197,والاستقرار المالي العالمي هيبقى في خطر
30198,الست المحترمة ظلمتها خالص 
30199,وسودتها في وش الكل
30200, يلن رجعت بعتت لمكارثي رسالة تانية 
30201,وقالت له فيها
30202,إحنا بدأنا من النهار دا 
30203,في استخدام الإجراءات الاستثنائية
30204, اللي كنت قلت لك عليها
30205,ومن المتوقع إن الفلوس 
30206,اللي هنوفرها من الإجراءات دي
30207,حتعيشنا لحد يوم الإتنين
30208,وعلى هذا الأساس الديمقراطيين والجمهوريين 
30209, معهم لحد بداية شهر يونيو
30210,علشان يتفقوا على رفع سقف الدين 
30211,بحيث وزارة الخزانة تقدر ترجع تستلف تاني
30212,بحيث وزارة الخزانة تقدر ترجع تستلف تاني
30213,طب لو ما اتفقوش وكل طرف ركب دماغه 
30214,إيه الحل 
30215,السؤال الصعب دا 
30216,بايدن واللي معاه فكروا فيه قبل كدا
30217,كانت فيه خناقة أخت الخناقة اللي حاصلة النهار دا  
30218,بين الديمقراطيين والجمهوريين 
30219,على سقف الديون برضو 
30220,المهم لما الجمهوريين فضلوا راكبين دماغهم 
30221,ورفضوا يرفعوا السقف لفترة
30222,بايدن طلب من كبار المسؤولين في البيت الأبيض 
30223,إنهم يفكروا معه في حلول 
30224,لو سقف الديون ما ترفعش
30225,المهم
30226, المسؤولين في البيت الأبيض 
30227,عملوا مذكرة فيها الحلول المقترحة
30228,ووزعوها على بعض
30229,الشاهد بقى هو إنه واحد من أبرز الحلول المقترحة 
30230,في المذكرة دي كانت فكرة تريليون دولار كوين
30231, أو العملة المعدنية اللي بقيمة تريليون دولار
30232,وهنا بقى نقف وقفة طويلة شوية 
30233,علشان نعرف إيه هي قصة العملة دي بالضبط 
30234,باختصار الحل دا بيقول إن يونايتد ستيتس منت
30235, أو دار سك العملة في أمريكا 
30236,تعمل عملة معدنية واحدة من مادة البلاتينيوم
30237,تكتب عليها واحد تريليون دولار
30238,وبعدين الحكومة تاخد الكوين دي تحطها في البنك 
30239,وبكدا تبقى معها تريليون دولار تصرف منه براحتها
30240,لحد ما يتم رفع سقف الديون
30241,للوهلة الأولى الفكرة دي تبدو فكرة غبية جداً 
30242,وهي ممكن شكلها يكون غبي فعلاً 
30243,لكنها في واقع الأمر مش غريبة
30244,وهي دي أصلاً نفس الطريقة 
30245,اللي بيتم بيها إنشاء الأموال من الأساس
30246,ولما تعرف تفاصيلها أكتر دالوقت 
30247,هتفهم المنطق وراها
30248,المهم المسؤولين والمستشارين في البيت الأبيض 
30249,لما حطوا الفكرة دي في المذكرة 
30250,ما كانوش جايبين الفكرة دي من دماغهم 
30251,أمال جابوها منين
30252, خليني أصدمك 
30253,وأقول لك إنهم جابوها من على الإنترنت
30254, آه والله زي ما بقول لك كدا 
30255,جابوها من على النت حرفياً
30256,طب دا حصل إزاي  
30257,هقول لك
30258, فيه مدونة على الإنترنت
30259,وزي ما هو واضح من اسمها فالمدونة دي 
30260,والمدونة دي لها جمهور من المهتمين 
30261,بالاقتصاد والسياسة النقدية في أمريكا 
30262,واللي بيدخلوا عليها و بيتناقشوا في الأمور دي
30263,كان فيه نقاش على المدونة 
30264,بخصوص أزمة سقف الديون 
30265,اللي كانت بتواجه الرئيس الأمريكي وقتها باراك أوباما
30266,خلال النقاش دا 
30267,اقترح فيه حل للأزمة
30268,عمر ما حد فكر فيه أو سمع به قبل كدا
30269,المستخدم دا اللي اتضح بعدين إن هو محامي أمريكي 
30270,اسمه الحقيقي كارلوس موكا 
30271,قال في التعليق بتاعه
30272,الشيء المثير للفضول يا جماعة 
30273,إن الكونغرس مانح بالفعل لوزارة الخزانة الأمريكية 
30274,السلطة اللي تسمح لها 
30275,إنها تسك عملة معدنية بقيمة تريليون دولار
30276,وبما إن العملات المعدنية هي في النهاية 
30277,أو عملة لها قوة إبراء قانوني بقيمتها الاسمية 
30278,فالاحتياطي الفدرالي ملزم إنه يقبلها غصب عنه
30279,التركة فين بقى 
30280,العملة دي لازم تتصنع من البلاتين تحديداً 
30281,ما ينفعش ذهب ولا فضة ولا نحاس 
30282,ولا أي معدن تاني 
30283,لإن الحركة دي هتتعمل
30284, من خلال استغلال ثغرة في القانون الأمريكي
30285,والثغرة دي مش موجودة 
30286,غير في ما يخص العملات البلاتينية
30287,يابن اللعيبة 
30288,دماغ بنت حلال
30289,بس السؤال بقى دالوقت
30290, الثغرة دي موجودة في أنهي قانون بالضبط 
30291,هأقول لك
30292,أو قانون سك العملات المعدنية في الولايات المتحدة
30293,التعديل دا شمل فقرة مهمة جداً نصها بيقول
30294,إن وزير الخزانة الأمريكي 
30295,يقدر يؤمر بسك وإصدار عملات معدنية
30296,وسبائك بلاتينية وفقاً للمواصفات والأصناف 
30297,والكميات والفئات والنقوش اللي الوزير يحددها
30298,التعديل دا أدى وزارة الخزانة 
30299,فيما يخص العملات البلاتينية 
30300,وخلاها مفتوحة على البحري وما لهاش سقف
30301,هي رسوم سك العملة 
30302,أو ببساطة أكتر هي الفرق بين القيمة الاسمية للعملة 
30303,وتكلفة إصدارها
30304,يعني مثلاً الجنيه المعدني دا 
30305,لو افترضنا جدلاً إنه سكه بيكلف مصلحة سك العملة 
30306,دا مكسب مصلحة سك العملة
30307,ودي بالضبط هي السلطة 
30308,إداها لدار سك العملة الأمريكية 
30309,فيما يخص العملات البلاتينية تحديداً
30310,ودا نتيجة رغبة المشرعين وقتها 
30311,في إن دار السك يكون لها مصدر تمويل خاص بها
30312,التفكير وقتها هي إن دار السك 
30313,هتستخدم القانون دا في إصدار عملات بلاتينية 
30314,وتبيعها بقيمتها الاسمية كعملات تذكارية للناس
30315,اللي غاوية الحاجات دي في كل مكان في العالم
30316,وتحط الفرق في جيبها
30317,كل ما كان المكسب كبير
30318,طيب هل فيه حد أقصى للقيمة الاسمية 
30319,اللي ممكن دار السك تصدر بها عملة بلاتينية 
30320,لأ 
30321,القانون نص واضح يا جماعة
30322,يعني وفقاً لتقديرات الوزير
30323,يعني السيدة جانت يلن
30324,وزيرة الخزانة الأمريكية الحالية 
30325,وفقاً للقانون دا تقدر تعمل عملة بلاتينية 
30326,وتكتب عليها مليون دولار
30327,أو تريليون دولار 
30328,أو كوادريليون دولار 
30329,أو أي رقم هي تحبه أو يخطر على بالها
30330,وهنا هتلاقي نفسك بتكرر نفس الكلام 
30331,اللي أنت قلته للولد في بداية الحلقة
30332,نفس السؤال هنوجهه للناس 
30333,اللي بتدعم فكرة إن وزارة الخزانة الأمريكية 
30334,تسك عملة وتكتب عليها تريليون دولار
30335,مين يا محترمين الأهبل اللي هتضحكوا عليه 
30336,وتدوا له العملة دي وتقولوا له تفضل
30337,أنت كدا معك تريليون دولار 
30338,يعني الصين مثلاً مسلفة الحكومة الأمريكية
30339,في صورة سندات خزانة 
30340,هل معنى كدا إن بايدن ممكن يروح للرئيس الصيني 
30341,ويحط له في إيده العملة 
30342,اللي مكتوب عليها تريليون دولار 
30343,ويقول له تفضل الفلوس بتاعتكم 
30344,اللي سالفينها منكم أهي 
30345,بس لو سمحت فكها وهات لنا باقي التريليون دولار 
30346,هل دا اللي هيحصل 
30347,نظرياً آه بس بشكل مختلف وهقول لك إزاي 
30348,بص يا سيدي اللي هيحصل كالتالي بالضبط 
30349,الرئيس بايدن هيأمر وزارة الخزانة 
30350,إنها تسك عملة بلاتينية بقيمة تريليون دولار 
30351,وزارة الخزانة هتاخد الأمر وتحوله لدار سك العملة 
30352,التابعة قانوناً للوزارة علشان تصنع العملة
30353, وهنا ضروري تاخدوا بالكم من حاجة مهمة جداً
30354,التريليون دولار دا هيتعمل كوين مش ورقة
30355, لإن الحكومة الأمريكية أصلاً ما معهاش ﻿سلطة الأمر 
30356,بطباعة الفئات الورقية من الدولار
30357,ولا حتى الرئيس الأمريكي معه السلطة دي
30358,طباعة الأوراق النقدية 
