audio_file,text,gender
RZTDya_74.wav,بنتي حبيبتي استنوا بقى استنوا انا مش قول,female
8bR8rU_75.wav,لاي حجه هترني على اخواتي كلها هترن عليهم,female
X1OfTg_76.wav,في الجروب تقول لهم لا مش هقول لهم استني,female
zxCFhR_77.wav,عشان تشوفوا الحقيقه خلاص يا ماما بجد,female
stkyNK_78.wav,انزل تحليل دم اه رو خلي بصي خلي رد فعلي,female
t9ExFK_79.wav,في بصي دموع يا جماعه دي دموع الفرحه بصي,female
CohZsM_80.wav,دموع الفرحه يعني يا اكيد كلكم هتعيط,female
PNZvPh_81.wav,معايا يعني كل الامهات وكل اخوات اميره,female
oFtPYs_82.wav,هيعيط,female
mgdmPs_83.wav,معايا ماشي يلا تروح تعمل تحليل دم عشان,female
zR7HxG_84.wav,تتاكد اكتر ماشي وخلي ده الفيديو لوحده زي,female
iExS8C_85.wav,ما هو كده هنزله لكم لوحده يا جماعه ورد,female
DDOJnW_86.wav,الفعلان مع بعض,female
DXzmsq_87.wav,سلام هو النور قطع هو انا عايزه اعمل,female
N5yH4o_88.wav,تحليل دهم م,female
ZYBuNe_89.wav,تراكمي تحليل دم تراكمي تحليل حمل حمل,female
t7newy_90.wav,اهرا,female
HuuzmJ_91.wav,[موسيقى],female
gLBaNK_92.wav,ققطع دلوقتي كان,female
SfJcxa_93.wav,بطلح خذ نفس,female
g0rQQb_94.wav,[موسيقى],female
pqDU3U_95.wav,[موسيقى],female
Nd7su7_96.wav,نور قاطع يا جماعه في العياده فخدت الكارت,female
LJTzpK_97.wav,بتاعهم وهيبعتلك,female
5iCpJG_98.wav,التوتر مليون مش 1 ط مليون وان قاده عماله,female
UZTVwV_99.wav,اخبط وماما مش تفتحت يعني مش عارفه ان انا,female
Wdwghz_100.wav,مش قادره مش قادره عشان اتاكد جبت تستين,female
G5DJBf_101.wav,حمله يا جماعه معايا وانا طالعه وعملت,female
BRGJJW_102.wav,التحاليل وقالتلي ساعه يا جماعه هي راحت,female
BvmHAi_103.wav,عملت دلوقتي استنوا بس عشان اناري كده,female
LR4KPF_104.wav,بصوا عشان ابقى حلوه بس انت كرير حاجه يا,female
1kP173_105.wav,جماعه ان انا,female
7EuTme_106.wav,وحشه جماعه انا ما بحبش اخلي ام تظهر,female
HHsgIE_107.wav,معايا في في الفيديوهات بس الفيديو دوت,female
n24ysn_108.wav,سبيشال الديو ده يا جماعه مهم جدا ف,female
KL0CgS_109.wav,عايزينكم طبعا تشاركونا فيه فرحتنا بصراحه,female
k9kDX9_110.wav,انتوا طبعا اخواتها وكل واحده بتتفرج عليه,female
9dA1WQ_111.wav,طبعا له مش مصدق مش هصدق غير لما اما اللي,female
Cb0nrY_112.wav,مش بيحبونا يا جماعه ما يتفرجو ابعدوا,female
AHXynQ_113.wav,بعيد عن النبي تمام راحه تجيب تست حمل,female
6NhGRc_114.wav,تاني يا جماعه انا جا اثنين طب ليه هيعرف,female
l1itkr_115.wav,نفس عملت تحليل دم وراحه جايبه تست حمل طب,female
gw4LDG_116.wav,يا ماما ما اثنين تاني مع الاثنين,female
Xp982d_117.wav,الثانيين مع تست الحمل و في الاخر هتاكد,female
xSxAdi_118.wav,اول ما اولد مش هتاكد غير لما,female
Lpj01Z_119.wav,اولد مش متخيله ان هي هتبقى امي يا,female
xt2OeS_120.wav,جماعه خلاص يا ماما انا كنت قديها كده,female
zcJXaL_121.wav,وكنت مخلفه ثلاثه كانت مخلفه بص كانت,female
QEObMZ_122.wav,بتطير في الجو لا كنت مخلفه ثلاثه مجوز عن,female
y2HDHs_123.wav,18 سنه جوزت احلام وان عن 18 سنه وتسع,female
s801fe_124.wav,شهور بالظبط ايوه وبعد كده حناان بعديها,female
dHVwnE_125.wav,سنتين وبعديها هي دي اكيد احلام جت على,female
g78QiK_126.wav,السيره دي احلام او حنان اه يعني واحده,female
NQ9pOi_127.wav,منهم جت على السيره وحنان بعد احلام,female
DgMDAz_128.wav,بسنتين ونص كده يعني مثلا او بسنتين,female
fXy10Q_129.wav,تقريبا واماني نفس الموضوع يبقى اناا عندي,female
ta0c4A_130.wav,24 كان معايا كام لاثه ما شاء الله ودورت,female
JfNLzO_131.wav,عليا كمان تلاي كنت حامل في دنيا قولوا ما,female
bwbLnG_132.wav,شاء الله يا جماعه,female
jTtG7t_133.wav,[موسيقى],female
x0V9vR_1.wav,السلام عليكم ورحمه الله وبركاته اهلا بكم,female
JRKhwr_2.wav,في قناتنا ارز وحشتكم قولي وحشتكم انا,female
aCsrjf_3.wav,قررت بما ان الفيديو بتاع الاكل ونجحت في,female
IPjSKU_4.wav,في كوني شيفا اكمل لكم في المطبخ ار اس,female
YggV1J_5.wav,هتتحول لمطبخ ماما قررت النهارده بصراحه,female
HyvyMm_6.wav,بيني,female
CHeSIl_7.wav,وبينكم اعمل لهم السحور بس بقى ايه لما,female
npF5I5_8.wav,روان تقف بقى تعمل سحور عادي كده جبنه,female
xPriep_9.wav,وبيض وفول ما فيش الكلام دهه ما فيش,female
xw61mt_10.wav,الكلام ده هو لازم التاتش,female
KYxkFZ_11.wav,لازم الحاجه الغريبه اللي رت تعملها فطبعا,female
Vh9Ruk_12.wav,انا مش هعمل بقى بيض وفول وجبنه بطماطم,female
XRuW2a_13.wav,بقى والسحور العادي ده هوون عمل سحور سحور,female
tpf5NA_14.wav,المهم ان هو هيعطى,female
daHLIo_15.wav,[موسيقى],female
RpvUjT_16.wav,و وهيموت,female
yRXX0p_17.wav,و وحاجات كتير قوي فاهم حاجه ان انا عايزه,female
yELZYQ_18.wav,اختبر,female
0XsfjB_19.wav,صبرهم المفروض ان وتمسكي نفسك قمه العباد,female
0ongqc_20.wav,صح يا ماما اه طبعا قمه العباده انك تمسكي,female
O8O5HG_21.wav,نفسك فانا عايزه اخليهم يعتكف بينهم وبين,female
sav9FB_22.wav,نفسهم مش عارفه انا بقول ايه بصراحه المهم,female
OOGk1Q_23.wav,ان انا قررت النهارده اعمل لهم السحور,female
q84Ywa_24.wav,اشيل عن ماما فطبعا زي ما قلت لكم هقول,female
S9CJPX_25.wav,تاني بما ان الوين بتعمل السحور فمش هتعمل,female
zmhZn9_26.wav,اي سحور وهتحب الدنيا وهتحب المطبخ وهتولع,female
8isRu0_27.wav,في المطبخ فيلا بينا نولعه سوا طبعا انتم,female
wgWL7D_28.wav,مشتركين معايا في هذه الجريمه دلوقتي ماما,female
22fHMS_29.wav,حاطت,female
5GpbE3_30.wav,البطاطس ومعانا,female
j0d98k_31.wav,[موسيقى],female
Yg6VVR_32.wav,فلافل طبعا انتم عارفين ان الفلافل ممنوعه,female
7FSTuy_33.wav,في الصيام ليه السؤال بيقول ليه الفلافل,female
GSUq6F_34.wav,او لو انتم من الكهره ايه الحبايه دي ياما,female
JkyLm1_35.wav,يا نهار اسوه معلي ليه الفلافل او الطعميه,female
VEiDP6_36.wav,لو بتتفرجوا عليا من القاهره او مش عارفه,female
8e2W93_37.wav,من محافظات تانيه اكتبو لي اسمها ايه ليه,female
LusniX_38.wav,ممنوعه في الصيام لانها تعطش وده اول,female
ptNwMt_39.wav,اختبار يلا بينا,female
WIQPhu_40.wav,اول عنصر معانا في السحور يلا بينا نشوف,female
QpsBHj_41.wav,باقي العناصر يعني انا مش ستقر بس على,female
fMW0Oy_42.wav,الفلافل لا احنا معانا في حاجه اقوى واجمل,female
q6bzvg_43.wav,وتحفه يلا طبعا احنا قطعنا الايه الخضار,female
vqbbAT_44.wav,استنوا,female
z7FEfr_45.wav,اوريكم خضار وقطعت بصل وهعمل اغرب سحور,female
ybzsZX_46.wav,ا بصوا ممكن في ناس بتاكل الحاجات دي عادي,female
jyR8tj_47.wav,ممكن في السحور لكن اغرب سحور بالنسبه لنا,female
ufxK8l_48.wav,احنا ما بناكل الحاجات دي في السحور فممكن,female
pupr3p_49.wav,لو حد مثلا يقوللي ما احنا بناكله كده في,female
WeDMMo_50.wav,السحور وده مش غريب ولا حاجه حضرتك احنا,female
MUVYAE_51.wav,ما بناكل ش ده في الصحور فبالنسبه لنا,female
O78Uv9_52.wav,اغرب صحور يلا بينا بقى ايه هعمل شكشوكه,female
1PYEH1_53.wav,عارفينها ولا لا اللي يعرفها يكتبلي تحت,female
Bvu771_54.wav,المهم انت لسه ما حطيتو لايك لحد دقتي,female
OG3KLq_55.wav,انزل حط لايك الفيديو ده اهم حاجه يلا,female
gPRB30_56.wav,بينا,female
KJ2lq4_57.wav,استن,female
YzepSc_58.wav,[موسيقى],female
RV1xob_59.wav,الغلطات بتعلم منها زي ما انتم شايفين اهو,female
QhvCMm_60.wav,اهو عايزه اقوللكم كمان ان انا عملت بطاطس,female
xWMhPt_61.wav,طبعا بقى بفضل انقنق منها كده لحد ما ايه,female
IbuXJi_62.wav,ما يجي معان,female
h5lpxw_63.wav,التس واحنا شغالين كده هنعمل الفلافل,female
F2nHdq_64.wav,جنبها علشان ننجز وقت ع وقتي عمال يجري,female
iAhlsE_65.wav,وهم كده مش اغرب سحور هم كده مش هتسحر,female
uiJsTF_66.wav,اصلا سلام كنت شغاله عند بتاع الفلافل قبل,female
qqBr6E_67.wav,كده كمان بصوا هنحط لها,female
XbUDZA_68.wav,سمسم بصوا ال فلفلايه,female
hru7uL_69.wav,[موسيقى],female
JMYdGv_70.wav,بالسمسم,female
2ZEftd_71.wav,تاني صنف معانا خلاص زي ما انتم شايفين,female
to4LMG_72.wav,الفلافل قمر قمر قمر يلا بينا نخلص,female
YcbEoX_73.wav,الباق طبعا حطينا هنا زبده علشان ايه تحلي,female
quEejR_74.wav,الطعم نكمل,female
ldQd3p_75.wav,[موسيقى],female
522WT6_76.wav,بقى,female
Qw0gHf_77.wav,معانا,female
Wji9Jz_78.wav,فلفل كتر الفل عشان بحب,female
K5P5Gb_79.wav,الفلفل,female
vqhtF6_80.wav,كمون كتر كمون عشان بحبه,female
fOGA1Z_81.wav,كمون حبه,female
dLr3mB_82.wav,ملح,female
C3F57m_83.wav,بابريكا,female
K2oxoB_84.wav,[موسيقى],female
A25E14_85.wav,till,female
puN4gm_86.wav,بيض في ناس بتحبه بيض عيون انا,female
PbY4NO_87.wav,بكرهه بصوا بصوا الطبق دي النهايه دي ده,female
QfpovJ_88.wav,الجمال والحلاوه والطعا هو ده هو ده ايه,female
dCWeZ0_89.wav,المدفع هيضرب بتاع الامساك عارفه ليه انا,female
dAD6vW_90.wav,فتحت عشان المدفع هيضرب ده ام ق الاذان,female
fGvl6Z_91.wav,هزن ما هو في مدفع اسمه مدفع الامساك ارفع,female
GKJsLt_92.wav,الاكل يا صايم ارفع الشرب يا صايم بس ايه,female
lZzqpN_93.wav,رايك في الاكل يعني انا مدقتش لسه عايزه,female
sfp0cy_94.wav,نفسي ادوق,female
6Lwtt2_95.wav,بقى يلا بينا نكمل باقي الدنيا عندنا فول,female
tMrrPE_96.wav,هنضربه طبعا لازم سلطه لازم لازم لازم,female
sWULiu_97.wav,لازم سلطه السلطه اهم حاجه في اي,female
uwSBiA_98.wav,اكل,female
gLjp1y_99.wav,[موسيقى],female
vZMARF_100.wav,بصوا من ساعه ما ماما جالها الهاند بلندر,female
759SnB_101.wav,دي هديه اقسم بالله ما استعملتها ولا مره,female
0VSprw_102.wav,اول مره هستعملها ربنا لازم امسك,female
GrHri8_103.wav,[موسيقى],female
ln2icJ_104.wav,الطبق,female
e2RjyP_105.wav,جما عايزه اقول لكم الساعه 4:00 احنا اول,female
cAR7yh_106.wav,مره نسحر كده زي ما انتم شايفين بس كده,female
uuK4MD_107.wav,ومعاه الفول عايزه اقول لكم كده ان انا,female
Yjfgzh_108.wav,عملت يعتبر اغرب سحور عندنا في البيت ده,female
iXlDBF_109.wav,لان عمرنا ما تسحرنا فلافل وشكش والكلام,female
3sjmeS_110.wav,ده كله فانا مبسوطه عايزه اقوللكم ان,female
J8KEwn_111.wav,الساعه 4 اتاخرنا جدا ومش هنح نشرب حاجه,female
nlZJiu_112.wav,بس كده اشوفكم بخير باذن الله لو عجبكم,female
QiXUeh_113.wav,الفيديو قولوالي قولوي اصور ايه عشان انا,female
pqtZxr_114.wav,مش عارفه اصور ايه عشان لوحدي فقولو لي,female
8RSjz0_115.wav,اصور ايه عشان ما عنديش افكار بس كده,female
qlXUza_116.wav,اشوفكم بخير باذن الله الفيديو الجاي باي,female
CtWfGk_117.wav,باي,female
yKnoFK_1.wav,وهو عنده 18 سنه بس يقفز بعلى دبلومال في,female
n1mvwt_2.wav,الهواء بارتفاع مترين و23 سم علشان يسجل,female
xf4fVe_3.wav,اعلى قفزه في العالم ويتسجل باسمه الرقم,female
JSEbIg_4.wav,القياسي العالمي في رياضه الوثب العالي,female
MSq9lJ_5.wav,سنه 1961 بعدها بشهر واحد يكسر رقم,female
bKIkrs_6.wav,القياسي اللي حققه بنفسه بفارق واحد سم,female
